id,record_id,reshoot_idx_id,data_type_id,state_id,Date
2096,7670796,1,1,1,23-03-2016 21:28:36:608
2098,7670797,1,1,1,23-03-2016 21:29:26:464
2100,7670798,1,1,1,23-03-2016 21:30:20:464
2102,7670799,1,1,1,23-03-2016 21:31:14:464
2104,7670800,1,1,1,23-03-2016 21:32:15:152
2106,7670801,1,1,1,23-03-2016 21:33:03:824
2108,7670802,1,1,1,23-03-2016 21:33:48:768
2110,7670803,1,1,1,23-03-2016 21:34:52:800
2112,7670804,1,1,1,23-03-2016 21:35:54:192
2114,7670805,1,1,1,23-03-2016 21:37:48:208
2116,7675607,1,1,1,23-03-2016 20:45:22:880
2118,7675608,1,1,1,23-03-2016 20:46:21:168
2120,7675609,1,1,1,23-03-2016 20:47:15:168
2122,7675610,1,1,1,23-03-2016 20:49:48:128
2124,7675611,1,1,1,23-03-2016 20:50:47:712
2126,7675612,1,1,1,23-03-2016 20:51:41:712
2128,7675613,1,1,1,23-03-2016 20:52:42:144
2130,7675614,1,1,1,23-03-2016 20:53:37:504
2132,7675615,1,1,1,23-03-2016 20:54:29:168
2134,7675616,1,1,1,23-03-2016 20:55:23:168
2136,7675617,1,1,1,23-03-2016 20:56:17:168
2138,7675618,1,1,1,23-03-2016 20:57:11:168
2140,7675619,1,1,1,23-03-2016 20:58:05:168
2142,7675620,1,1,1,23-03-2016 20:58:59:168
2144,7675621,1,1,1,23-03-2016 20:59:58:320
2146,7675622,1,1,1,23-03-2016 21:00:52:320
2148,7675623,1,1,1,23-03-2016 21:01:57:200
2150,7675624,1,1,1,23-03-2016 21:02:57:168
2152,7675625,1,1,1,23-03-2016 21:04:00:208
2154,7675626,1,1,1,23-03-2016 21:04:48:800
2156,7675627,1,1,1,23-03-2016 21:05:34:752
2158,7675628,1,1,1,23-03-2016 21:06:30:096
2160,7675629,1,1,1,23-03-2016 21:07:24:096
2162,7675630,1,1,1,23-03-2016 21:08:18:096
2164,7675631,1,1,1,23-03-2016 21:09:26:816
2166,7675632,1,1,1,23-03-2016 21:10:20:816
2168,7675633,1,1,1,23-03-2016 21:11:14:816
2170,7675634,1,1,1,23-03-2016 21:12:15:424
2172,7675635,1,1,1,23-03-2016 21:13:09:424
2174,7675636,1,1,1,23-03-2016 21:14:03:472
2176,7675637,1,1,1,23-03-2016 21:15:01:920
2178,7675638,1,1,1,23-03-2016 21:16:02:432
2180,7675639,1,1,1,23-03-2016 21:16:52:784
2182,7675640,1,1,1,23-03-2016 21:17:50:128
2184,7675641,1,1,1,23-03-2016 21:18:44:128
2186,7675642,1,1,1,23-03-2016 21:19:48:272
2188,7675643,1,1,1,23-03-2016 21:20:42:272
2190,7675644,1,1,1,23-03-2016 21:21:36:272
2192,7675645,1,1,1,23-03-2016 21:22:30:272
2194,7675646,1,1,1,23-03-2016 21:23:24:272
2196,7675647,1,1,1,23-03-2016 21:24:18:736
2198,7675648,1,1,1,23-03-2016 21:24:59:808
2200,7675649,1,1,1,23-03-2016 21:25:42:256
2202,7675650,1,1,1,23-03-2016 21:26:25:248
2204,7675651,1,1,1,23-03-2016 21:27:13:408
2206,7675652,1,1,1,23-03-2016 21:28:18:048
2208,7675653,1,1,1,23-03-2016 21:28:59:728
2210,7675654,1,1,1,23-03-2016 21:30:02:464
2212,7675655,1,1,1,23-03-2016 21:30:56:464
2214,7675656,1,1,1,23-03-2016 21:31:57:152
2216,7675657,1,1,1,23-03-2016 21:34:34:800
2218,7675658,1,1,1,23-03-2016 21:35:36:192
2220,7675659,1,1,1,23-03-2016 21:36:30:192
2222,7675660,1,1,1,23-03-2016 21:37:30:208
2224,7675661,1,1,1,23-03-2016 21:38:33:184
2226,7675662,1,1,1,23-03-2016 21:39:26:240
2228,7675663,1,1,1,23-03-2016 21:40:22:608
2230,7675664,1,1,1,23-03-2016 21:41:26:672
2232,7675665,1,1,1,23-03-2016 21:42:14:336
2234,7675666,1,1,1,23-03-2016 21:43:09:088
2236,7675667,1,1,1,23-03-2016 21:44:31:360
2238,7675668,1,1,1,23-03-2016 21:45:24:416
2240,7675669,1,1,1,23-03-2016 21:46:13:584
2242,7675670,1,1,1,23-03-2016 21:46:57:248
2244,7675671,1,1,1,23-03-2016 21:47:57:120
2246,7675672,1,1,1,23-03-2016 21:48:51:120
2248,7675673,1,1,1,23-03-2016 21:49:45:120
2250,7675674,1,1,1,23-03-2016 21:57:29:088
2252,7675675,1,1,1,23-03-2016 21:59:53:216
2254,7675676,1,1,1,23-03-2016 22:00:40:608
2256,7675677,1,1,1,23-03-2016 22:01:44:672
2258,7680513,1,1,1,23-03-2016 17:38:36:512
2260,7680514,1,1,1,23-03-2016 17:37:42:512
2262,7680515,1,1,1,23-03-2016 17:36:46:224
2264,7680516,1,1,1,23-03-2016 17:35:52:224
2266,7680517,1,1,1,23-03-2016 17:34:53:616
2268,7680518,1,1,1,23-03-2016 17:33:59:616
2270,7680519,1,1,1,23-03-2016 17:33:10:640
2272,7680520,1,1,1,23-03-2016 17:32:16:640
2274,7680521,1,1,1,23-03-2016 17:31:22:640
2276,7680522,1,1,1,23-03-2016 17:30:36:800
2280,7680523,84,1,1,23-03-2016 17:29:55:136
2282,7680524,1,1,1,23-03-2016 17:27:36:864
2284,7680525,1,1,1,23-03-2016 17:26:56:192
2286,7680526,1,1,1,23-03-2016 17:25:56:048
2288,7680527,1,1,1,23-03-2016 17:25:00:640
2290,7680528,1,1,1,23-03-2016 17:24:06:640
2292,7680529,1,1,1,23-03-2016 17:23:12:640
2294,7680530,1,1,1,23-03-2016 17:22:18:640
2296,7680531,1,1,1,23-03-2016 17:21:24:640
2298,7680532,1,1,1,23-03-2016 17:20:27:136
2300,7680533,1,1,1,23-03-2016 17:19:33:136
2302,7680534,1,1,1,23-03-2016 17:18:52:112
2304,7680535,1,1,1,23-03-2016 17:18:11:344
2306,7680536,1,1,1,23-03-2016 17:17:13:808
2308,7680537,1,1,1,23-03-2016 17:16:35:296
2310,7680538,1,1,1,23-03-2016 17:15:41:296
2312,7680539,1,1,1,23-03-2016 17:14:45:136
2314,7680540,1,1,1,23-03-2016 17:13:38:816
2316,7680541,1,1,1,23-03-2016 17:12:41:808
2318,7680542,1,1,1,23-03-2016 17:11:47:808
2320,7680543,1,1,1,23-03-2016 17:11:05:552
2322,7680544,1,1,1,23-03-2016 17:10:01:504
2324,7680545,1,1,1,23-03-2016 17:09:05:536
2326,7680546,1,1,1,23-03-2016 17:08:11:536
2328,7680547,1,1,1,23-03-2016 17:07:13:632
2330,7680548,1,1,1,23-03-2016 17:06:19:632
2332,7680549,1,1,1,23-03-2016 17:05:25:632
2334,7680550,1,1,1,23-03-2016 17:04:31:632
2336,7680551,1,1,1,23-03-2016 17:03:33:888
2338,7680552,1,1,1,23-03-2016 17:02:39:888
2340,7680553,1,1,1,23-03-2016 17:01:45:888
2342,7680554,1,1,1,23-03-2016 17:00:43:232
2344,7680555,1,1,1,23-03-2016 16:59:43:680
2346,7680556,1,1,1,23-03-2016 16:58:49:040
2348,7680557,1,1,1,23-03-2016 16:58:08:608
2350,7680558,1,1,1,23-03-2016 16:57:23:648
2352,7680559,1,1,1,23-03-2016 16:56:29:648
2354,7680560,1,1,1,23-03-2016 16:55:35:648
2356,7680561,1,1,1,23-03-2016 16:54:52:672
2358,7680562,1,1,1,23-03-2016 16:53:57:232
2362,7680563,84,1,1,23-03-2016 16:51:57:632
2364,7680566,1,1,1,23-03-2016 22:41:48:704
2366,7680567,1,1,1,23-03-2016 22:40:54:704
2368,7680568,1,1,1,23-03-2016 22:40:00:704
2374,7680569,616,1,1,23-03-2016 22:38:59:360
2376,7680570,1,1,1,23-03-2016 22:36:09:568
2378,7680571,1,1,1,23-03-2016 22:35:15:568
2380,7680572,1,1,1,23-03-2016 22:34:21:568
2382,7680573,1,1,1,23-03-2016 22:33:27:568
2384,7680574,1,1,1,23-03-2016 22:32:31:264
2386,7680575,1,1,1,23-03-2016 22:31:37:264
2388,7680576,1,1,1,23-03-2016 22:30:51:968
2390,7680577,1,1,1,23-03-2016 22:30:00:144
2392,7680578,1,1,1,23-03-2016 22:29:04:656
2394,7680579,1,1,1,23-03-2016 22:23:33:440
2396,7680580,1,1,1,23-03-2016 22:20:18:336
2398,7680581,1,1,1,23-03-2016 22:19:24:336
2400,7680582,1,1,1,23-03-2016 22:18:27:824
2402,7680583,1,1,1,23-03-2016 22:17:46:432
2404,7680584,1,1,1,23-03-2016 22:16:49:920
2406,7680585,1,1,1,23-03-2016 22:15:53:408
2408,7680586,1,1,1,23-03-2016 22:14:59:408
2410,7680587,1,1,1,23-03-2016 22:14:04:848
2412,7680588,1,1,1,23-03-2016 22:13:04:528
2414,7680589,1,1,1,23-03-2016 22:12:08:016
2416,7680590,1,1,1,23-03-2016 22:11:21:872
2418,7680591,1,1,1,23-03-2016 22:10:27:872
2420,7680592,1,1,1,23-03-2016 22:09:28:336
2422,7680593,1,1,1,23-03-2016 22:08:41:072
2424,7680594,1,1,1,23-03-2016 22:07:54:624
2426,7680595,1,1,1,23-03-2016 22:07:02:960
2428,7680596,1,1,1,23-03-2016 22:06:11:104
2430,7680597,1,1,1,23-03-2016 22:05:18:448
2432,7680598,1,1,1,23-03-2016 22:03:45:216
2434,7680599,1,1,1,23-03-2016 22:02:48:352
2436,7680600,1,1,1,23-03-2016 22:02:02:672
2438,7680601,1,1,1,23-03-2016 22:00:58:608
2440,7680602,1,1,1,23-03-2016 22:00:11:216
2442,7680603,1,1,1,23-03-2016 21:59:08:976
2444,7680604,1,1,1,23-03-2016 21:57:47:088
2446,7680605,1,1,1,23-03-2016 21:49:09:120
2448,7680606,1,1,1,23-03-2016 21:48:15:120
2450,7680607,1,1,1,23-03-2016 21:47:15:248
2452,7685671,1,1,1,23-03-2016 17:47:31:904
2454,7685672,1,1,1,23-03-2016 17:48:19:264
2456,7685673,1,1,1,23-03-2016 17:49:00:432
2458,7685674,1,1,1,23-03-2016 17:49:54:432
2460,7685675,1,1,1,23-03-2016 17:50:36:560
2462,7685676,1,1,1,23-03-2016 17:51:16:720
2464,7685677,1,1,1,23-03-2016 17:51:58:480
2466,7685678,1,1,1,23-03-2016 17:52:42:224
2468,7685679,1,1,1,23-03-2016 17:53:23:296
2470,7685680,1,1,1,23-03-2016 17:54:23:344
2472,7685681,1,1,1,23-03-2016 17:55:09:840
2474,7685682,1,1,1,23-03-2016 17:55:52:992
2476,7685683,1,1,1,23-03-2016 17:56:50:240
2478,7685684,1,1,1,23-03-2016 17:57:30:720
2480,7685685,1,1,1,23-03-2016 17:58:15:168
2482,7685686,1,1,1,23-03-2016 17:58:57:520
2484,7685687,1,1,1,23-03-2016 17:59:39:280
2486,7685688,1,1,1,23-03-2016 18:00:33:232
2488,7685689,1,1,1,23-03-2016 18:01:31:296
2490,7685690,1,1,1,23-03-2016 18:02:17:600
2492,7685691,1,1,1,23-03-2016 18:03:11:600
2494,7685692,1,1,1,23-03-2016 18:04:15:648
2496,7685693,1,1,1,23-03-2016 18:05:13:440
2498,7685694,1,1,1,23-03-2016 18:05:56:128
2500,7685695,1,1,1,23-03-2016 18:06:50:128
2502,7685696,1,1,1,23-03-2016 18:07:37:856
2504,7685697,1,1,1,23-03-2016 18:08:35:472
2506,7685698,1,1,1,23-03-2016 18:09:29:472
2508,7685699,1,1,1,23-03-2016 18:10:23:472
2510,7685700,1,1,1,23-03-2016 18:11:17:472
2512,7685701,1,1,1,23-03-2016 18:12:12:272
2514,7685702,1,1,1,23-03-2016 18:13:08:784
2516,7685703,1,1,1,23-03-2016 18:14:02:784
2518,7685704,1,1,1,23-03-2016 18:14:56:784
2520,7685705,1,1,1,23-03-2016 18:15:50:784
2522,7685706,1,1,1,23-03-2016 18:16:43:296
2524,7685707,1,1,1,23-03-2016 18:17:33:760
2526,7685708,1,1,1,23-03-2016 18:18:16:240
2528,7685709,1,1,1,23-03-2016 18:19:22:848
2530,7685710,1,1,1,23-03-2016 18:20:14:096
2532,7685711,1,1,1,23-03-2016 18:20:56:080
2534,7685712,1,1,1,23-03-2016 18:21:54:816
2536,7685713,1,1,1,23-03-2016 18:22:44:976
2538,7685714,1,1,1,23-03-2016 18:23:33:312
2540,7685715,1,1,1,23-03-2016 18:24:26:096
2542,7685716,1,1,1,23-03-2016 18:25:20:096
2544,7685717,1,1,1,23-03-2016 18:26:14:096
2546,7685718,1,1,1,23-03-2016 18:27:08:096
2548,7685719,1,1,1,23-03-2016 18:28:02:096
2550,7685720,1,1,1,23-03-2016 18:28:56:096
2552,7685721,1,1,1,23-03-2016 18:29:50:096
2554,7685722,1,1,1,23-03-2016 18:30:44:096
2556,7685723,1,1,1,23-03-2016 18:31:38:096
2558,7685724,1,1,1,23-03-2016 18:33:37:728
2562,7685726,1,1,1,23-03-2016 18:35:15:888
2564,7685727,1,1,1,23-03-2016 18:35:59:232
2566,7685728,1,1,1,23-03-2016 18:36:47:104
2568,7685729,1,1,1,23-03-2016 18:37:39:952
2570,7685730,1,1,1,23-03-2016 18:38:25:008
2572,7685731,1,1,1,23-03-2016 18:39:13:856
2574,7685732,1,1,1,23-03-2016 18:39:55:216
2576,7685733,1,1,1,23-03-2016 18:40:54:288
2578,7685734,1,1,1,23-03-2016 18:41:48:288
2580,7685735,1,1,1,23-03-2016 18:42:44:416
2582,7685736,1,1,1,23-03-2016 18:43:38:416
2584,7685737,1,1,1,23-03-2016 18:44:32:416
2586,7685738,1,1,1,23-03-2016 18:45:39:120
2588,7685739,1,1,1,23-03-2016 18:46:37:200
2590,7685740,1,1,1,23-03-2016 18:47:25:200
2592,7685741,1,1,1,23-03-2016 18:48:11:456
2594,7685742,1,1,1,23-03-2016 18:49:03:920
2596,7685743,1,1,1,23-03-2016 18:49:46:656
2598,7685744,1,1,1,23-03-2016 18:50:31:008
2600,7685745,1,1,1,23-03-2016 18:51:23:552
2602,7685746,1,1,1,23-03-2016 18:52:16:448
2604,7685747,1,1,1,23-03-2016 18:53:14:720
2606,7685748,1,1,1,23-03-2016 18:54:12:464
2608,7685749,1,1,1,23-03-2016 18:54:58:128
2610,7685750,1,1,1,23-03-2016 18:55:43:184
2612,7685751,1,1,1,23-03-2016 18:56:41:056
2614,7685752,1,1,1,23-03-2016 18:57:27:776
2616,7685754,1,1,1,23-03-2016 23:02:52:576
2618,7685755,1,1,1,23-03-2016 23:02:00:912
2620,7685756,1,1,1,23-03-2016 23:00:10:176
2622,7685757,1,1,1,23-03-2016 22:59:18:208
2624,7685758,1,1,1,23-03-2016 22:58:23:520
2626,7685759,1,1,1,23-03-2016 22:57:21:792
2628,7685760,1,1,1,23-03-2016 22:56:37:440
2630,7685761,1,1,1,23-03-2016 22:54:29:168
2632,7685762,1,1,1,23-03-2016 22:53:35:168
2634,7685763,1,1,1,23-03-2016 22:52:41:168
2636,7685764,1,1,1,23-03-2016 22:51:47:168
2638,7685765,1,1,1,23-03-2016 22:50:59:104
2640,7685766,1,1,1,23-03-2016 22:50:05:104
2642,7685767,1,1,1,23-03-2016 22:49:09:184
2644,7685768,1,1,1,23-03-2016 22:48:18:720
2646,7685769,1,1,1,23-03-2016 22:47:07:552
2648,7685770,1,1,1,23-03-2016 22:46:09:392
2650,7685771,1,1,1,23-03-2016 22:45:18:736
2652,7685772,1,1,1,23-03-2016 22:44:17:584
2654,7685773,1,1,1,23-03-2016 22:43:23:424
2656,7685774,1,1,1,23-03-2016 22:42:25:232
2658,7685775,1,1,1,23-03-2016 22:41:30:704
2660,7685776,1,1,1,23-03-2016 22:40:36:704
2662,7685777,1,1,1,23-03-2016 22:39:42:704
2664,7685778,1,1,1,23-03-2016 22:38:18:144
2666,7685779,1,1,1,23-03-2016 22:37:24:144
2668,7685780,1,1,1,23-03-2016 22:36:27:568
2670,7685781,1,1,1,23-03-2016 22:35:33:568
2672,7685782,1,1,1,23-03-2016 22:33:45:568
2674,7685782,84,1,1,23-03-2016 22:34:39:568
2676,7685783,1,1,1,23-03-2016 22:32:49:264
2678,7685784,1,1,1,23-03-2016 22:31:55:264
2680,7685785,1,1,1,23-03-2016 22:30:33:968
2682,7685786,1,1,1,23-03-2016 22:29:40:656
2684,7685787,1,1,1,23-03-2016 22:28:46:656
2688,7685788,84,1,1,23-03-2016 22:23:15:440
2690,7685789,1,1,1,23-03-2016 22:19:42:336
2692,7685790,1,1,1,23-03-2016 22:18:45:824
2694,7685791,1,1,1,23-03-2016 22:17:28:432
2696,7685792,1,1,1,23-03-2016 22:16:31:920
2698,7685793,1,1,1,23-03-2016 22:15:35:408
2700,7685794,1,1,1,23-03-2016 22:14:40:848
2702,7685795,1,1,1,23-03-2016 22:13:40:528
2704,7685796,1,1,1,23-03-2016 22:12:46:528
2706,7685797,1,1,1,23-03-2016 22:11:39:872
2708,7685798,1,1,1,23-03-2016 22:10:45:872
2710,7690668,1,1,1,23-03-2016 20:09:27:392
2712,7690669,1,1,1,23-03-2016 20:08:36:064
2714,7690670,1,1,1,23-03-2016 20:07:49:616
2716,7690671,1,1,1,23-03-2016 20:07:00:656
2718,7690672,1,1,1,23-03-2016 20:06:18:560
2720,7690673,1,1,1,23-03-2016 20:05:13:168
2722,7690674,1,1,1,23-03-2016 20:04:31:248
2724,7690675,1,1,1,23-03-2016 20:03:43:648
2726,7690676,1,1,1,23-03-2016 20:02:45:632
2728,7690677,1,1,1,23-03-2016 20:02:05:760
2730,7690678,1,1,1,23-03-2016 20:00:56:720
2732,7690679,1,1,1,23-03-2016 20:00:01:200
2738,7690682,1,1,1,23-03-2016 19:57:19:200
2740,7690683,1,1,1,23-03-2016 19:56:25:200
2742,7690684,1,1,1,23-03-2016 19:55:44:640
2744,7690685,1,1,1,23-03-2016 19:54:47:168
2746,7690686,1,1,1,23-03-2016 19:53:47:296
2748,7690687,1,1,1,23-03-2016 19:52:59:744
2750,7690688,1,1,1,23-03-2016 19:52:03:280
2752,7690689,1,1,1,23-03-2016 19:51:10:624
2754,7690690,1,1,1,23-03-2016 19:50:17:488
2756,7690691,1,1,1,23-03-2016 19:49:31:120
2758,7690692,1,1,1,23-03-2016 19:48:37:664
2760,7690693,1,1,1,23-03-2016 19:47:53:120
2762,7690694,1,1,1,23-03-2016 19:47:10:480
2764,7690695,1,1,1,23-03-2016 19:46:21:520
2766,7690696,1,1,1,23-03-2016 19:45:38:464
2768,7690697,1,1,1,23-03-2016 19:44:57:424
2770,7690698,1,1,1,23-03-2016 19:44:08:928
2772,7690699,1,1,1,23-03-2016 19:43:14:928
2774,7690700,1,1,1,23-03-2016 19:42:20:928
2776,7690701,1,1,1,23-03-2016 19:41:24:160
2778,7690702,1,1,1,23-03-2016 19:40:29:424
2780,7690703,1,1,1,23-03-2016 19:39:31:056
2782,7690704,1,1,1,23-03-2016 19:38:35:728
2784,7690705,1,1,1,23-03-2016 19:37:41:728
2786,7690706,1,1,1,23-03-2016 19:36:44:656
2788,7690707,1,1,1,23-03-2016 19:35:49:328
2790,7690708,1,1,1,23-03-2016 19:34:55:328
2792,7690709,1,1,1,23-03-2016 19:33:54:160
2794,7690710,1,1,1,23-03-2016 19:32:47:968
2796,7690711,1,1,1,23-03-2016 19:31:59:120
2798,7690712,1,1,1,23-03-2016 19:31:11:456
2800,7690713,1,1,1,23-03-2016 19:30:24:800
2802,7690714,1,1,1,23-03-2016 19:29:39:248
2804,7690715,1,1,1,23-03-2016 19:28:53:584
2806,7690716,1,1,1,23-03-2016 19:28:07:088
2808,7690717,1,1,1,23-03-2016 19:27:13:088
2810,7690718,1,1,1,23-03-2016 19:26:19:088
2812,7690719,1,1,1,23-03-2016 19:25:25:088
2814,7690720,1,1,1,23-03-2016 19:24:31:088
2816,7690721,1,1,1,23-03-2016 19:23:09:712
2818,7690722,1,1,1,23-03-2016 19:22:12:240
2820,7690723,1,1,1,23-03-2016 19:21:18:240
2822,7690724,1,1,1,23-03-2016 19:20:00:640
2824,7690725,1,1,1,23-03-2016 19:19:15:920
2826,7690726,1,1,1,23-03-2016 19:18:28:160
2828,7690727,1,1,1,23-03-2016 19:17:41:584
2830,7690728,1,1,1,23-03-2016 19:16:43:328
2832,7690729,1,1,1,23-03-2016 19:15:40:080
2834,7690730,1,1,1,23-03-2016 19:14:48:224
2836,7690731,1,1,1,23-03-2016 19:14:00:064
2838,7690732,1,1,1,23-03-2016 19:13:09:728
2840,7690733,1,1,1,23-03-2016 19:12:24:480
2842,7690734,1,1,1,23-03-2016 19:11:36:224
2844,7690735,1,1,1,23-03-2016 19:10:47:248
2846,7690736,1,1,1,23-03-2016 19:09:53:216
2848,7690737,1,1,1,23-03-2016 19:08:36:128
2850,7690738,1,1,1,23-03-2016 19:07:46:880
2852,7690739,1,1,1,23-03-2016 19:07:01:600
2854,7690740,1,1,1,23-03-2016 19:06:20:752
2856,7690741,1,1,1,23-03-2016 19:05:29:696
2858,7690742,1,1,1,23-03-2016 19:04:36:048
2860,7690743,1,1,1,23-03-2016 19:03:26:272
2862,7690744,1,1,1,23-03-2016 19:02:34:816
2864,7690745,1,1,1,23-03-2016 19:01:41:360
2866,7690748,1,1,1,23-03-2016 22:48:00:720
2868,7690749,1,1,1,23-03-2016 22:49:47:104
2870,7690750,1,1,1,23-03-2016 22:50:41:104
2872,7690751,1,1,1,23-03-2016 22:52:23:168
2874,7690752,1,1,1,23-03-2016 22:53:17:168
2876,7690753,1,1,1,23-03-2016 22:54:11:168
2878,7690754,1,1,1,23-03-2016 22:55:05:168
2880,7690755,1,1,1,23-03-2016 22:55:51:248
2882,7690756,1,1,1,23-03-2016 22:56:55:440
2886,7690757,84,1,1,23-03-2016 22:58:05:520
2888,7690758,1,1,1,23-03-2016 22:58:53:584
2890,7690759,1,1,1,23-03-2016 22:59:44:240
2896,7690760,616,1,1,23-03-2016 23:06:03:456
2900,7690761,84,1,1,23-03-2016 23:06:54:544
2902,7690762,1,1,1,23-03-2016 23:07:58:112
2904,7690763,1,1,1,23-03-2016 23:08:46:064
2908,7690764,84,1,1,23-03-2016 23:12:19:088
2910,7690765,1,1,1,23-03-2016 23:13:13:088
2912,7690766,1,1,1,23-03-2016 23:13:59:696
2914,7690767,1,1,1,23-03-2016 23:14:53:696
2916,7690768,1,1,1,23-03-2016 23:15:47:696
2918,7690769,1,1,1,23-03-2016 23:16:41:696
2920,7690770,1,1,1,23-03-2016 23:17:39:888
2922,7690771,1,1,1,23-03-2016 23:18:33:888
2924,7690772,1,1,1,23-03-2016 23:19:30:816
2926,7690773,1,1,1,23-03-2016 23:20:11:888
2928,7690774,1,1,1,23-03-2016 23:21:05:888
2930,7690775,1,1,1,23-03-2016 23:22:00:272
2932,7690776,1,1,1,23-03-2016 23:22:44:768
2934,7690777,1,1,1,23-03-2016 23:23:38:768
2936,7690778,1,1,1,23-03-2016 23:24:41:568
2938,7690779,1,1,1,23-03-2016 23:25:43:056
2940,7690780,1,1,1,23-03-2016 23:26:37:168
2942,7690781,1,1,1,23-03-2016 23:27:31:232
2944,7690782,1,1,1,23-03-2016 23:28:13:296
2946,7690783,1,1,1,23-03-2016 23:29:07:296
2948,7690784,1,1,1,23-03-2016 23:30:06:432
2950,7690785,1,1,1,23-03-2016 23:31:13:408
2952,7690786,1,1,1,23-03-2016 23:32:42:736
2954,7690787,1,1,1,23-03-2016 23:33:34:576
2956,7690788,1,1,1,23-03-2016 23:34:34:736
2958,7690789,1,1,1,23-03-2016 23:35:19:408
2960,7690790,1,1,1,23-03-2016 23:36:13:408
2962,7690791,1,1,1,23-03-2016 23:37:07:408
2964,7690792,1,1,1,23-03-2016 23:38:01:408
2966,7690793,1,1,1,23-03-2016 23:38:55:408
2968,7690794,1,1,1,23-03-2016 23:39:51:664
2970,7690795,1,1,1,23-03-2016 23:40:49:184
2972,7690796,1,1,1,23-03-2016 23:41:35:328
2974,7690797,1,1,1,23-03-2016 23:42:29:328
2976,7690798,1,1,1,23-03-2016 23:43:23:328
2978,7690799,1,1,1,23-03-2016 23:44:17:328
2980,7690800,1,1,1,23-03-2016 23:45:12:480
2984,7690801,84,1,1,23-03-2016 23:46:58:704
2986,7690802,1,1,1,23-03-2016 23:47:38:352
2988,7690803,1,1,1,23-03-2016 23:48:22:272
2990,7690804,1,1,1,23-03-2016 23:49:10:528
2992,7690805,1,1,1,23-03-2016 23:49:56:560
2994,7690806,1,1,1,23-03-2016 23:50:42:160
2996,7690807,1,1,1,23-03-2016 23:51:26:192
2998,7690808,1,1,1,23-03-2016 23:52:20:192
2999,7695598,1,1,1,23-03-2016 20:14:49:744
3001,7695599,1,1,1,23-03-2016 20:17:01:184
3003,7695600,1,1,1,23-03-2016 20:17:55:184
3005,7695601,1,1,1,23-03-2016 20:18:44:064
3007,7695602,1,1,1,23-03-2016 20:19:26:608
3009,7695603,1,1,1,23-03-2016 20:20:20:608
3011,7695604,1,1,1,23-03-2016 20:21:14:608
3013,7695605,1,1,1,23-03-2016 20:22:12:112
3015,7695606,1,1,1,23-03-2016 20:23:06:112
3017,7695607,1,1,1,23-03-2016 20:24:00:112
3019,7695608,1,1,1,23-03-2016 20:24:54:112
3021,7695609,1,1,1,23-03-2016 20:25:48:112
3023,7695610,1,1,1,23-03-2016 20:26:53:120
3025,7695611,1,1,1,23-03-2016 20:27:47:696
3027,7695612,1,1,1,23-03-2016 20:28:55:504
3029,7695613,1,1,1,23-03-2016 20:29:49:504
3031,7695614,1,1,1,23-03-2016 20:30:33:424
3033,7695615,1,1,1,23-03-2016 20:31:17:760
3035,7695616,1,1,1,23-03-2016 20:32:11:216
3037,7695617,1,1,1,23-03-2016 20:33:01:792
3039,7695618,1,1,1,23-03-2016 20:33:45:600
3041,7695619,1,1,1,23-03-2016 20:34:35:552
3043,7695620,1,1,1,23-03-2016 20:35:19:696
3045,7695621,1,1,1,23-03-2016 20:36:15:824
3047,7695622,1,1,1,23-03-2016 20:36:59:424
3049,7695623,1,1,1,23-03-2016 20:37:46:672
3051,7695624,1,1,1,23-03-2016 20:38:35:536
3053,7695625,1,1,1,23-03-2016 20:39:42:512
3055,7695626,1,1,1,23-03-2016 20:40:24:048
3057,7695627,1,1,1,23-03-2016 20:41:12:304
3059,7695628,1,1,1,23-03-2016 20:41:57:856
3061,7695629,1,1,1,23-03-2016 20:42:48:384
3063,7695630,1,1,1,23-03-2016 20:43:30:544
3065,7695631,1,1,1,23-03-2016 20:44:22:624
3067,7695632,1,1,1,23-03-2016 20:45:04:880
3069,7695633,1,1,1,23-03-2016 20:45:58:880
3071,7695634,1,1,1,23-03-2016 20:46:57:168
3073,7695635,1,1,1,23-03-2016 20:47:51:168
3075,7695636,1,1,1,23-03-2016 20:48:39:152
3077,7695637,1,1,1,23-03-2016 20:49:30:128
3079,7695638,1,1,1,23-03-2016 20:50:08:368
3081,7695639,1,1,1,23-03-2016 20:51:05:712
3083,7695640,1,1,1,23-03-2016 20:51:59:712
3085,7695641,1,1,1,23-03-2016 20:53:00:144
3087,7695642,1,1,1,23-03-2016 20:53:55:504
3089,7695643,1,1,1,23-03-2016 20:55:05:168
3091,7695644,1,1,1,23-03-2016 20:55:59:168
3093,7695645,1,1,1,23-03-2016 20:56:53:168
3095,7695646,1,1,1,23-03-2016 20:57:47:168
3097,7695647,1,1,1,23-03-2016 20:58:41:168
3099,7695648,1,1,1,23-03-2016 20:59:22:320
3103,7695650,1,1,1,23-03-2016 21:01:10:320
3105,7695651,1,1,1,23-03-2016 21:02:15:200
3107,7695652,1,1,1,23-03-2016 21:03:24:208
3109,7695653,1,1,1,23-03-2016 21:05:52:752
3111,7695654,1,1,1,23-03-2016 21:06:48:096
3113,7695655,1,1,1,23-03-2016 21:07:42:096
3115,7695656,1,1,1,23-03-2016 21:08:39:360
3117,7695657,1,1,1,23-03-2016 21:10:02:816
3119,7695658,1,1,1,23-03-2016 21:10:56:816
